0,TIME,SOFTWARE,STATUS,FEATURE,USER_MACHINE,LICENSES
5420,11:20:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5421,11:22:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5422,11:22:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5423,11:27:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5424,11:27:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5425,11:35:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5426,11:35:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5427,11:37:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5428,11:37:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5429,11:42:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5430,11:42:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5431,11:51:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5432,11:51:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5433,11:53:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5434,11:53:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5435,11:58:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5436,11:58:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5437,12:06:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5438,12:06:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5439,12:08:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5440,12:08:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5441,12:13:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5442,12:13:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5443,12:22:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5444,12:22:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5445,12:24:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5446,12:24:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5447,12:29:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5448,12:29:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5449,12:37:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5450,12:37:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5451,12:39:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5452,12:39:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5453,12:44:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5454,12:44:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5455,12:49:27,(lmgrd),TIMESTAMP,5/28/2023,,
5456,12:53:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5457,12:53:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5458,12:55:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5459,12:55:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5460,13:00:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5461,13:00:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5462,13:08:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5463,13:08:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5464,13:10:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5465,13:10:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5466,13:15:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5467,13:15:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5468,13:24:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5469,13:24:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5470,13:26:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5471,13:26:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5472,13:31:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5473,13:31:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5474,13:39:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5475,13:39:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5476,13:41:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5477,13:41:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5478,13:46:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5479,13:46:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5480,13:55:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5481,13:55:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5482,13:57:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5483,13:57:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5484,14:02:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5485,14:02:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5486,14:10:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5487,14:10:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5488,14:12:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5489,14:12:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5490,14:17:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5491,14:17:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5492,14:26:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5493,14:26:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5494,14:28:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5495,14:28:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5496,14:33:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5497,14:33:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5498,14:41:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5499,14:41:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5500,14:43:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5501,14:43:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5502,14:48:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5503,14:48:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5504,14:57:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5505,14:57:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5506,14:59:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5507,14:59:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5508,15:04:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5509,15:04:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5510,15:12:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5511,15:12:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5512,15:14:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5513,15:14:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5514,15:19:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5515,15:19:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5516,15:28:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5517,15:28:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5518,15:30:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5519,15:30:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5520,15:35:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5521,15:35:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5522,15:43:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5523,15:43:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5524,15:45:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5525,15:45:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5526,15:50:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5527,15:50:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5528,15:59:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5529,15:59:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5530,16:01:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5531,16:01:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5532,16:06:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5533,16:06:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5534,16:14:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5535,16:14:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5536,16:16:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5537,16:16:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5538,16:21:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5539,16:21:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5540,16:30:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5541,16:30:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5542,16:32:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5543,16:32:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5544,16:37:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5545,16:37:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5546,16:45:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5547,16:45:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5548,16:47:33,(ABAQUSLM),TIMESTAMP,5/28/2023,,
5549,16:47:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5550,16:47:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5551,16:52:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5552,16:52:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5553,17:01:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5554,17:01:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5555,17:03:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5556,17:03:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5557,17:08:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5558,17:08:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5559,17:16:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5560,17:16:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5561,17:18:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5562,17:18:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5563,17:23:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5564,17:23:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5565,17:32:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5566,17:32:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5567,17:34:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5568,17:34:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5569,17:38:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5570,17:38:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5571,17:47:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5572,17:47:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5573,17:49:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5574,17:49:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5575,17:54:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5576,17:54:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5577,18:03:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5578,18:03:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5579,18:05:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5580,18:05:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5581,18:09:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5582,18:09:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5583,18:18:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5584,18:18:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5585,18:20:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5586,18:20:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5587,18:25:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5588,18:25:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5589,18:34:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5590,18:34:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5591,18:36:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5592,18:36:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5593,18:40:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5594,18:40:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5595,18:49:27,(lmgrd),TIMESTAMP,5/28/2023,,
5596,18:49:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5597,18:49:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5598,18:51:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5599,18:51:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5600,18:56:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5601,18:56:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5602,19:05:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5603,19:05:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5604,19:07:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5605,19:07:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5606,19:11:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5607,19:11:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5608,19:20:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5609,19:20:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5610,19:22:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5611,19:22:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5612,19:27:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5613,19:27:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5614,19:36:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5615,19:36:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5616,19:38:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5617,19:38:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5618,19:42:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5619,19:42:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5620,19:51:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5621,19:51:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5622,19:53:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5623,19:53:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5624,19:58:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5625,19:58:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5626,20:07:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5627,20:07:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5628,20:09:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5629,20:09:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5630,20:13:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5631,20:13:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5632,20:22:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5633,20:22:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5634,20:24:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5635,20:24:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5636,20:29:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5637,20:29:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5638,20:37:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5639,20:37:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5640,20:40:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5641,20:40:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5642,20:44:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5643,20:44:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5644,20:53:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5645,20:53:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5646,20:55:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5647,20:55:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5648,21:00:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5649,21:00:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5650,21:08:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5651,21:08:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5652,21:11:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5653,21:11:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5654,21:15:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5655,21:15:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5656,21:24:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5657,21:24:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5658,21:26:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5659,21:26:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5660,21:31:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5661,21:31:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5662,21:39:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5663,21:39:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5664,21:42:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5665,21:42:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5666,21:46:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5667,21:46:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5668,21:55:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5669,21:55:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5670,21:57:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5671,21:57:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5672,22:02:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5673,22:02:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5674,22:10:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5675,22:10:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5676,22:13:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5677,22:13:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5678,22:17:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5679,22:17:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5680,22:26:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5681,22:26:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5682,22:28:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5683,22:28:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5684,22:33:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5685,22:33:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5686,22:41:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5687,22:41:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5688,22:44:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5689,22:44:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5690,22:48:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5691,22:48:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5692,22:52:33,(ABAQUSLM),TIMESTAMP,5/28/2023,,
5693,22:57:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5694,22:57:13,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5695,22:59:48,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5696,22:59:48,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5697,23:04:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5698,23:04:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5699,23:12:43,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5700,23:12:43,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5701,23:15:18,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5702,23:15:18,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5703,23:19:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5704,23:19:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5705,23:28:13,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
